comment_text,toxic,obscene,threat,insult,identity_hate
yo budweiser magnum bhanne beer ho tyo flop bhayeko karan ley yesto gareka hun 😂😂 macha kinney haru.,1,0,0,0,0
macha pale huni raicha pokhari ma,0,0,0,0,0
"aba yo pachhi jameen hallera bhukampa aaye rajesh dai ko phone vibrate vako chai navannu.
",1,0,0,0,0
ani yesle environment lai effect gardaina?,0,0,0,0,0
dai k vandai xan nakharmauli haru,1,0,0,1,0
purano video aileko sandharva maa mildaina post nagarda ramro,0,0,0,0,0
haina sachi ramro chha yar dubai jana... beautiful couple.. eyebrow haina poora face nai ramro chha ta. kt ko najar eyebrow ma paila gayechha. god bless them ❣️❣️❣️,0,0,0,0,0
amilo piro pugena hola jathi lai,1,1,0,1,0
aile ko vanera sochlaan,0,0,0,0,0
sabaile nahereko huna sakxa,0,0,0,0,0
khas ma rabi le apil ko program chori gareka hun,1,0,0,1,0
apil tripathi ko ni bhar chhaina hamro pasal ko paisa 24k aajhai tirya chhaina 2 barsa bhayo,1,0,0,1,0
theo pudkey ho,1,0,0,1,0
tesko kapal jharcha,1,0,0,0,0
theo kaley cha,1,0,0,1,1
theo gorey ho,1,0,0,1,1
kaley,1,0,0,1,1
gorey,1,0,0,1,1
tesko anuhar ramro chaina,1,0,0,1,1
tesko pet lageko cha,1,0,0,1,0
theo petu ho,1,0,0,1,0
theo lastai moto cha,1,0,0,1,0
teslai motey hatti vanda risaucha,1,0,0,0,0
theo motey hatti sala,1,0,0,1,1
motey,1,0,0,1,1
lutey haddi jasto cha tero jiyan,1,0,0,1,1
haddi vanda luto chas tah,1,0,0,1,1
amamaama kati luto hau yo mache tah,1,0,0,1,0
tesley antai herdae antai kura garcha,1,0,0,1,0
theo thedo cha,1,0,0,1,0
tesley kaan majjale sundaena,1,0,0,1,0
usley kaan sunna sakdaena majjale alik saro bolna parcha,0,0,0,0,0
hiya muji sunina hau alik saro bolana k,1,0,0,0,0
kati kich kich garna sakdo raxa masala yo,1,0,0,1,0
kich kich nagar hai,1,0,0,1,0
kich kich,1,0,0,1,0
"yesto photo kina rakheko bro ?
",1,0,0,1,0
muji haru gadi ko k dosh yestai lai ho khukuri hannu parney mah vaye sidhai xinaldinthye,1,0,1,1,0
"gadi chai kina paltaideko ta?
",1,0,0,0,0
0,1,0,0,1,0
khaja khayara paisa firta magda chakku haneko rea ni ta sauji ley aaba khaja khana pani dara mardo bhayo…,1,0,0,0,0
chakku hannu parne teslai tah,1,0,1,0,0
kukuri le hannu parne teslai tah,1,0,1,0,0
tesley kukuri le hanera manche maryo,1,0,0,0,0
chakku le pet ma hanera manche maryo,1,0,0,0,0
j garda pani banda hartal garera samasya ko samadhan hudaina murkha nepali janata,1,0,0,1,1
lajjsaramghinijjatbeijjatkei ko khyal xa jasto lagxa aajhai iniharulai???,1,0,0,1,0
hami po kharab taw yesto fohori harilai aajhai hi hi gardine garxau…hamile banayeu inlai raja dosi hami ho,1,0,0,1,0
"kp muji kukur ho khate
",1,1,0,1,0
"laharo aaudei xa paharo tharkidei xa bro. hami dhairyata garam.
samayasandarvik post ramro xa.",0,0,0,0,0
teti nagarya bhaye khad kaka samatidainathiyo bayan fernalagako bhanne halla chha,1,0,0,0,0
handwriting teacher ko ni student ko pani eutai po raixa...wow coincidence?.,0,0,0,0,0
treatment garna gako nai hoina india lai dhanyabad vanna gako hun buda khoki lagxa pani india janu parne,1,0,0,1,0
"jane aaune vada bhattda leyo hola upachaar ta free ma hunxa rey ta
",1,0,0,1,0
jail basera neta bhaka haru sabai jaso rajnitik andolan ladai mudda ma jail pareka hun.,0,0,0,1,0
maobadi la chai singapur banayo ta??,1,0,0,1,0
falnu ra chopalnu ma farak xani,1,0,0,0,0
jatha arrest garna ta parai jaos chhoyo matrai vane australia halinxa ek palta. satta damadol hunxa,1,0,0,1,0
kehi khaysidaina esto birodh le,1,0,0,1,0
"yo jathi lesbian ho she hate man but love sex means lesbian sex 😂

",1,1,0,1,1
"jasto face testai kura garxe yar yo khati le ta??? xeu na tupo ko kura garxe k khalko kura ho yo?? kunai logic nai xaina ta

",1,0,0,1,0
jaya nari ho ki radi vanne valu aru kura ma boldina jati bela pani sex kai matrai barema boleko hunxa kaila kahi ta  lagxa thamel ko valu ta yai ho .,1,1,0,1,0
thukka khateni tero kal naako timlai sex ko dherai pyasi rahexe yo namarda youtuber yasto pagalni ko enter view line thukka valuni,1,1,0,1,1
kukur ko briye halne ho dd le. kura sunda ta diju lesbian justo lagyo. anyway we respect your right to be yourself. but don't encourage to others.,1,1,0,1,1
pap ra dharma ko khyal rakhes didi manab bhayera danabko boli  nagarau aba tapai manchhe bhayera janmanu hunna  pasu pakkai hunchha,1,0,0,1,0
kider se aate he ye log 😛😛🤣🤣hoina timro aama baba le bibah nagareko vaye ta janminthis 😡😍😛kuch vi kehi pani bolxi kukur ko birya chahinxa talai,1,1,0,1,0
"desh ko yuwatilai doctor engineer scientists banaune kura gar na yr sala faltu gufff haner hunx sala tw   kutta sang chikauxes vne arulai ramro sallah de na

",1,1,0,1,0
"pagal ni lai kina sade goru jasari xodexau..yeslai pagal thana ma laijao..yesko bholi sunda mero dimag ma aago ballxa

",1,0,0,1,1
"keta haru ni bihe pachi aru samparka rakhda huncha uso bhaye.. birya matra hoina thamel gaye ta keti ni kinna paincha..sex lai kun ruup ma lincha esle? pariwarik dristikon ki byabasayik dristikon? paagal..

",1,1,0,1,0
yo radi ko dimag xaina yesko kura ley ajhai kt haru bigarne vayo yo bhaluley,1,0,0,1,1
manxe nai hoina yo ke sanga tulana garau,1,0,0,1,0
tero bau sanga sut bau lai ta chineko holis ni,1,1,0,1,1
sabitri ji m khali xu ni mero birye linux hai kina ki m singel xu aahile sammn la,1,1,0,1,0
thuka dd ghoda sanga gayra basnu ni ho kina samaj bigarnu hunxa,1,1,0,1,1
sano ma nikai thokai khako jasto..xa..🤣,1,1,0,1,1
xakka vayerw ta kt ko sapana aunxa timilai ekpalta doctors lai dehkhau ..ani thik hunxau,1,1,0,1,1
yeslai kasai kta lea na pucherw boulako ho yo ..,1,0,0,1,0
adhikar mtra khojer vayan ni responsibilty ni lin paro ni..,0,0,0,0,0
sala ta bhaisi ko bachha paa sala,1,1,0,1,0
teroo mathi ko kapal r tall ko kapal barabar x hola hai,1,1,0,1,0
tero bau marisakya ho?? natra balatkari ko mudda lagaide..,1,1,1,1,1
ta chaka ho taro puti nai xaina,1,1,0,1,1
patheghar bhayera k garxas kta ko biu navayesi kasari aama banxas,1,1,0,1,1
yo khateni lai xito vanda xito desh nikala garnu parxa,1,0,0,1,1
yo machickne pagalko interview line po pagalnai ho ..,1,1,0,1,1
terii aaamale pani taiile jasata bolera lesbiann banideko vaye tyo budii laaii aaja yesti muduli le diyeko tenson baata ta mukta hunethiin nibichara thulo paap garki rahixan sabitri ko babaa ra aamale.,1,1,0,1,1
baba,0,0,0,0,0
aama,0,0,0,0,0
buda,0,0,0,0,0
budi,0,0,0,0,0
sriman,0,0,0,0,0
srimati,0,0,0,0,0
logne,0,0,0,0,0
suwasni,0,0,0,0,0
sasu,0,0,0,0,0
sasuama,0,0,0,0,0
sasura,0,0,0,0,0
sasuraba,0,0,0,0,0
salo,0,0,0,0,0
sali,0,0,0,0,0
dada,0,0,0,0,0
didi,0,0,0,0,0
bahini,0,0,0,0,0
dai,0,0,0,0,0
bhai,0,0,0,0,0
pseudo feminist xan jasle ta nangai aako ho nangai basda k hunxa samma vanna vyaulan.,1,1,0,1,1
"ta aama baanna saxesh kaka sanga youn samparka garera pani tara taiile payeko ta jastaii muduli xori janme paxi ""maamy merobaaba khoii.palo gharki sunitalaii ta usko baba le bike school baata liyra aauxa mero baba ko naam ke ho? ani malaii pani school sakiye paxi bike liyera liina aauunu vannu na plz. xori ko aagraha laii kasari samadhaan gaexess ra xori laaii tero baba ko naam ""testtube"" ho vanxesh....

",1,1,0,1,1
"kati ghar ma aago lagi sakyo hola hai waha ko kura ley ta 😂😂😂😂😂 jai nari ji janus santa hunus kritan garnus boju. bya garena bhaney chai yo haal huncha hai 😂😂😂

",1,0,0,1,0
sabai lai thaa vako kuro educate garda ramro but bolna parni dekhauna parni k kati ho tesko limitation xaina j gardiye ni j boldiye ni vayo,1,0,0,1,0
kei vanyo vane aafailai gaaro xa hait,0,0,0,0,0
chup muji dari,1,0,0,1,0
kera jasto kura nagar,1,0,0,1,0
ramro sanga gar,0,0,0,0,0
aru k cha kbr,0,0,0,0,0
khana khayes,0,0,0,0,0
k gardai basxas,0,0,0,0,0
herke lai alik samja hai,0,0,0,0,0
timro soch ta janawaor ko jastoo xa bujna nasaknii timi,1,0,0,1,0
muji ko geda futauxu ma,1,1,0,1,0
lastai hero huna khojcha,1,0,0,1,0
kura ni alik bujne khalko garnu ni k ho k,0,0,0,1,0
kha k ho k ho bujnai sakina maile ta,0,0,0,0,0
kasko kura patyau nu,0,0,0,0,0
tyo raat yesko bau raksi khayera batomai suteko vaye yo dekhnuparthena,1,0,0,1,0
hoina hau yeti derai bejat vaya paxi pani kasari mukh dekhayera hideko hola samaj ma xya🙄🙄😏😡ma vako vaya tw marisakthe yo chai kin bachirako hola,1,0,0,1,1
bro timle pani paudar dhasera hidxau ho,1,0,0,1,0
yo xakka lesbian lai herdai ris uthxa,1,1,0,1,1
yati ni hekka rakhnus yo baini jastai tiharu ka ghar ma ni dede baini holan kati auta cheli khedo khaneko y,1,0,0,1,0
xi sugurko jangli jst kanne kt ta beglai po hunx🖕🖕🖕🖕🖕,1,1,0,1,1
sabai pagal jassta chan kura nai bujdina ma ta,1,0,0,1,1
boob dekhaa ta doggy style ma chikxu,1,1,1,1,1
koi koi ta ramro manche ni hunchan hola ni,0,0,0,0,0
paul laee phasaune ani ramaune,1,0,0,1,0
kaha bata sardai xas text haru,1,0,0,0,0
k ho yesko source bhan ,0,0,0,0,0
daju tapai ko lastai maya lagxa,0,0,0,0,0
youtube ma cha hau gali haru sabitra dd ko lagi,0,0,0,0,0
masta majja auney raxa jhati lai gali gareko herda,1,0,0,1,0
pheri jawani aayo bachi lai pal bhanda bisalu ma xu,1,1,0,1,0
akhir yo 10 lakh vanya k ho sabaile 10 matra vanxan kosailai thaxa vane vanumna,0,0,0,0,0
youtube comment herdai chas ,0,0,0,0,0
hahha maj aaune raixa ta youtube video herna ta,0,0,0,0,0
ko ho sabita bhanya tei jay nari ki ko ho,0,0,0,0,0
tyo ta khattam kti ho ne kasai le ni man paraudina ,1,0,0,1,0
valu,1,1,0,1,1
ahh tehi bhara tah tesko ma gali dherai hunxata,1,0,0,0,0
"bhalu vanda kam xaina
",1,1,0,1,1
mrr ma pani jhole haru lai daro gali deko huncha ni,1,0,0,1,0
good luck rabi sir,0,0,0,0,0
paila tyo manche pani ramrai lagtheyo aile ta aafnu asli rang dekhyayo,1,0,0,1,0
ramro comment ta kasai ko ma pani hudaina hola,0,0,0,0,0
ramro mache ta sansar mai chainan jasto cha,0,0,0,0,0
ravi dai pani khattam nai raicha,1,0,0,1,0
maile ta tyo bata dherai ash garya theya ni ,0,0,0,0,0
"rip.valuni.10.lak
",1,1,1,1,1
ramro tah jatini paencha k,0,0,0,0,0
oe,0,0,0,0,0
hm,0,0,0,0,0
10 lakh sanao kura ho paul sahaa ko kariar purai bigarara ma sali randii,1,1,0,1,1
k cha kta kti ho hal khabar,0,0,0,0,0
garo bhayo bhane malai bhana ma sahayog garchu,0,0,0,0,0
yo bhalulea desh ko samaj bigareko cha yeslaye desh nikala garnu parcha samaj bigarcha yo bhalulea.,1,0,1,1,0
thuka tero thopada rip,1,0,0,1,0
giddha haru jati karaudai udxan udna deu baini ykdin galera vuema jharne xan ..,0,0,0,0,0
paul lai fhasais thik xa bachis paulo dybala lai fasako bhaye ghar mai ayera katxu talai bujis kaso suresh gotame,1,0,0,1,1
mah ta same chudel jastai dekhyeko same same vayera ho kya,1,0,0,1,1
mero jathaa xa yo vandaa raamro randiii,1,1,0,1,1
sukauna rakheko gundruk kaha gayo vanekotw naniko tauko ma po gayera tasseko ,1,0,0,1,0
"thukka veda haru timi harko ghar ma didi boini xoainan 
",1,0,0,1,0
jonny sin ko co actress ,1,0,0,1,1
"badarni jhai dekhiyeki chheu ..
maile boleko xoin dhatera ",1,0,0,1,1
mistakenly nepal maa janmexau ... africa maa janminu parni ho,1,0,0,1,1
10 lakh paisa sakyo kee xa dd ab offer ayo vane jau 40 lakh pauxou hai kanya jali daro banaudoii gara,1,0,0,1,1
thukka tapae ko comment alikati pani laj lagena yesto comment garda manxay hoki janawor ho tapae aru lae judge garni who are you? ,1,0,0,1,0
mukh samalerw bolnus,1,0,1,1,0
k ko 10 lakh vai temlay deko horw tesai kina 10 lakh vaneko mukh samalerw bolni garw ki ghrma baba aamale k bolni k nabolni sikaunu vako xaina rw laj lagdaina alikati pani yesari aru lae judge garda,1,0,0,1,0
mukha ta samikxey jasta nalayak kaputra le samalnu parne ho,1,0,0,1,0
koi pani hainan euta berojgar hun..... mayor le office naaija vanda ni jabarjasti jaile janxan abha sathi lai hatauna ni sakdainan mayor le,0,0,0,0,0
je sukai hos na yr kina chaso hamlai .. je vaye ni ktm ko bare maa ramro sochne manxe ho,0,0,0,0,0
tah ramro ramro word khoj ma naramro naramro khojchu,0,0,0,0,0
ahh  nepal ma yastai fatha harko raaj cha,1,0,0,1,0
k saro janne hunchan aja bholi bhura bhuri haru,1,0,0,1,0
sabai jana neta huna khojchan,0,0,0,0,0
jhapalish le naya geet nikalesha ta ,0,0,0,0,0
tyape haru ni k k garchan yar,1,0,0,1,0
ramro word ta sochnai na sakine raicha ,0,0,0,0,0
dai haru lastai hancy chan hamro tera,0,0,0,0,0
manche haru ko sochai ramro huddai gako cha,0,0,0,0,0
dherai jana le mai sahayog garya theya,0,0,0,0,0
jindagi ma ma tyo dai lai birsena sakdina lastai dami ,0,0,0,0,0
tyo daya hang rai ko mavie kasto ramro huncha,0,0,0,0,0
rai ko choro bhaye ni movie chai ramro ani khelca keto le,0,0,0,0,0
nepali movie haru pani ramro hudai gako chan aja bholi,0,0,0,0,0
samjida pani desh ko dherai maya lagcha,0,0,0,0,0
bidesh tera ta dherai nai dukha grnau parcha bhanne sunya ho,0,0,0,0,0
khai aba herum bidesh ma kasto manche haru baschan kasta manche haru hunchan,0,0,0,0,0
sabai jan sabai tera ramro hunchan bhanne ni chaina ni,0,0,0,0,0
tara malai dari chai manche dami lagcha,0,0,0,0,0
maile jhut pani bolya haina ,0,0,0,0,0
yo desh ta neta haru le matra bigareka hun,0,0,0,1,0
yo ghadi malai saachikehi suhaaucha . ma yslaai kharid garnechu.:),0,0,0,0,0
gagan thapa ko bhasan matra mitho!! tapai le nepali congress bhata chance pauxa jasto malai chai lagena !!!,0,0,0,0,0
aru tha xaina 18 umer pugya paxi iphone dina vanyako na bhulnu ,0,0,0,0,0
gagan ji ma tapaiko parti thiena tara ajavanda char barsa aghi auta kam liyeara gayeko thiye malai kunpartiko vanera nasodhi uviyekai thaubata phongaridinuvayo .ma jun parti mathiye aru partiko manchhe ko kam gardnuparyo vannagako vaye hamropartiko ho?vanera sodhnthyo wa malai.sangkako gherama rakhinthyo .atah tapai pm baneko vaye sabai.nepaliko hunuhunthyo. k garu mero basko bat vaye vote dina hunthyo tarapani tapaiko himmat sarahaniya chha.palo jarur aunachha best of luck.,1,0,0,1,0
"mantri sangsad le yesto statement dina laaj manna parne haina? .
khulera nam bhanna nasakne..na karwahi garna sakne ..diye bhayo ta rajinama.. kina dummy bani basnu. yesta lai ajha emotional support dinchan. sab manche ullu banaune kam",0,0,0,1,0
"yesko pani guff matrai badi vo
mantri vaisakeko manxe khuru khuru kam gare vo ni",1,0,0,1,0
"ko ho chai vanna nasakne gaf matra badhi dine
",1,0,0,1,0
"recondition mai janus bro maile lina khojeko thiye tara tapaile recondition ley 60 dinxa aleli faida ko lagi po 70 k mageko vannu vayo
mrr vanera recondition ma dine vanda mahago magnu hunxa vane mrr daju bhai vaneko k kam lagyo
50 k dinxu hunxa vane ahile nai",0,0,0,0,0
chhutti haruma maile ghar jada pani masti garchhu.,0,0,0,0,0
taja ful haru herera man khusi hunchha.,0,0,0,0,0
bishwako sundar sthan haru herera man ramailo hunchha.,0,0,0,0,0
thandi mausam ma coffee pina hamro laagi raamro hunchha.,0,0,0,0,0
gaun haruma logne kura haru sunera man purnima hunchha.,0,0,0,0,0
ghar ma sathi haru ko sangai bhoj ma khana khane din ramailo hunchha.,0,0,0,0,0
sano kura haru le man halka halcha jiwanko aaram bhako lagcha.,0,0,0,0,0
mitra haru sanga kura garchha jindagi ko ananda badhi hunchha.,0,0,0,0,0
saajha gari khana khayepachi khushi lagchha.,0,0,0,0,0
pani ko ta chiso pani bho ra pani peene man lagchha.,0,0,0,0,0
aama ko hatho ko khaaja khayepachi man khushi lagchha.,0,0,0,0,0
chiso hawa ma ghumi ghumi basna ramailo lagchha.,0,0,0,0,0
subha saijma chia pina ra ramro lagchha.,0,0,0,0,0
bazar gayera nai rahar ra kharidari garna hamro laagi majja ko kaam hunchha.,0,0,0,0,0
raatko churot hamro laagi swadishto hunchha.,1,0,0,0,0
kt haru ko hasera man purnima hunchha.,0,0,0,0,0
mitra haru sanga coffee khayepachi kura garera samaya bitayepachi ramailo lagchha.,0,0,0,0,0
ghar ma mitho khushbu phailaunu ko lagi ful haru kinna ramro hunchha.,0,0,0,0,0
hami nepali haru ko sajilo bhasha ra sabai bata nai chaso lagchha.,0,0,0,0,0
ajkal khal khana majboori lagchha.,0,0,0,0,0
ghar ko kaam lai pura na garna le man dukhi hunchha.,0,0,0,0,0
ghar ko jhagda haru ramro hune chhaina.,0,0,0,0,0
dhulo ra gadi dhulai le khane samasya badaune gari parchha.,0,0,0,0,0
gaadi ma bato traffic le samay kharab garchha.,0,0,0,0,0
nagrikta kaam garna paisa lageko hunchha jharna napugera nagrikta pane hunchha.,0,0,0,0,0
tyo khatra ko matra sanga rakhera jeetne hunchha jitauna painna.,0,0,0,0,0
prasna haru le khutta ko manakadhikar lai,0,0,0,0,0
thulo bazar ko maal ko daam le kharcha badhaune gariraheko chha.,0,0,0,0,0
kaam le samay lagchha aru sanga samaya bitaune gariraheko chha.,0,0,0,0,0
dhunga ra dhulo le saans lagne samasya badhaune gariraheko chha.,0,0,0,0,0
mausam ko bairagnata le man dukhi garchha.,0,0,0,0,0
saphai na hune talaab ra bato le pradushan badhaune gariraheko chha.,0,0,0,0,0
khojeko saman na payepachi dukha lagchha.,0,0,0,0,0
samajik samasya harule man huna sakchha.,0,0,0,0,0
narako chhata haru le samay kharab garchha.,0,0,0,0,0
dhukuti haruma kaam le samay vaya chha.,0,0,0,0,0
dherai kaam bhari hune le man thakne gari parchha.,0,0,0,0,0
internet ko dukha harule man dukhi banaune gariraheko chha.,0,0,0,0,0
paisa na hune le kharcha na garna sakne gari parchha.,0,0,0,0,0
afnai dukha harule aruko dukha le man dukhi banaune gariraheko chha.,0,0,0,0,0
bidesh ma basne parai ko katha sunepachi man dukhi hunchha.,0,0,0,0,0
sahi saphai na bhayera khana khayepachi man lagchha.,0,0,0,0,0
tyo samasya ko samadhan huna sakdina dukha lagchha.,0,0,0,0,0
khojeko manche ra saman na payepachi samay ra paisa waste hune gari parchha.,0,0,0,0,0
gadi ra bato le samay kharab garchha.,0,0,0,0,0
pani ko samasya le man dukhi garchha.,0,0,0,0,0
sadakma chara gadi hune samasya chha.,0,0,0,0,0
nepali bhasha ko upayog na garna sakne gari parchha.,0,0,0,0,0
khojeko manche ko sathi haru sanga bhram ra samasya hune gari parchha.,0,0,0,0,0
samajik bhedbhav ra anyaya le man dukhi garchha.,0,0,0,0,0
dherai kaam bhari hune le swasthya ko samasya hune gari parchha.,0,0,0,0,0
khana khayepachi pacheko samasya hune gari parchha.,0,0,0,0,0
bideshi haruma dhoka hune gari parchha.,0,0,0,0,0
paisa ko samasya le man dukhi garchha.,0,0,0,0,0
chiso mausam ma pani ko samasya hune gari parchha.,0,0,0,0,0
bideshi haruma bhram hune gari parchha.,0,0,0,0,0
gharelu samasya harule man dukhi garchha.,0,0,0,0,0
narako garmi le man dukhi garchha.,0,0,0,0,0
khojeko saman le pacheko thau na hune gari parchha.,0,0,0,0,0
nagrikta ra sarakar le man dukhi garchha.,0,0,0,0,0
ghar ko kaam harule man dukhi banaune gari parchha.,0,0,0,0,0
raato bato le samay kharab garchha.,0,0,0,0,0
saphai na hune talaab ra bato le pradushan badhaune gariraheko chha.,0,0,0,0,0
ghar ko kharcha badhaune gariraheko chha.,0,0,0,0,0
samajik samasya harule man dukhi banaune gariraheko chha.,0,0,0,0,0
khojeko saman na payepachi dukha lagchha.,0,0,0,0,0
bideshi haruma bhram hune gariraheko chha.,0,0,0,0,0
internet ko dukha harule man dukhi banaune gariraheko chha.,0,0,0,0,0
dhanyabad tapai sanga kura garchhu.,0,0,0,0,0
ramro sanga khana banayeko khana mitho chha.,0,0,0,0,0
tapai ko ghar kasto chha? khushi lagyo bhane.,0,0,0,0,0
tyo ghatna ma tapai lai kasto lagyo?,0,0,0,0,0
aajako din kasto chha?,0,0,0,0,0
dherai samaya dekhi bhetaune na bhayeko manche lai pani aaj bhetaune saka.,0,0,0,0,0
t dhilo chha.,0,0,0,0,0
aajako sabha ko pratinidhi le ramro bhasan diyeko chha.,0,0,0,0,0
aajako raat mitho swapna hune garo chha.,0,0,0,0,0
tyo sangit ra geet dherai man parne chha.,0,0,0,0,0
tapai ko ani tapai ko kutumb ko swasthya ra sukha ko lagi sadhai subhakamana.,0,0,0,0,0
tyo karyakram le man majbut banaune garo chha.,0,0,0,0,0
dherai bhanda dherai manche tyo karyakram ma aayeko chhan.,0,0,0,0,0
ghar ko masu tajaa chha.,0,0,0,0,0
dherai ramailo hune garo chha.,0,0,0,0,0
tyo katha padhna man pareko chha.,0,0,0,0,0
aajako din ma dherai kaam bhayeko chha.,0,0,0,0,0
aaj ko khana dherai mitho banaeko chha.,0,0,0,0,0
tyo kavi ra kabita dherai man parne chha.,0,0,0,0,0
tapai ko karyakramma aayeko sangeet le man mitho banaune garo chha.,0,0,0,0,0
aajako samaaj ra rajniti ko lagi ramro din chha.,0,0,0,0,0
ghar ko banaune kaam saphal bhayo.,0,0,0,0,0
tyo chiso mausam ma pani ko samasya hune garo chha tara tapai ko sathi haru sanga kura garera man mitho banauna saknu hunchha.,0,0,0,0,0
tyo gaun ko darbaar le man majja leyo.,0,0,0,0,0
dherai manche tyo karyakram ma aayeko chhan.,0,0,0,0,0
tapai ko afnai sathi haru sanga samaya bitaune ma man paryo.,0,0,0,0,0
aajako khana dherai swadishto chha.,0,0,0,0,0
tyo karyakram ma samajik sandarbhako mudda haru ujjwala bhaye.,0,0,0,0,0
aajako din ramro chha.,0,0,0,0,0
tapai ko manchhe le tapai ko sahayog ma aayeko chha.,0,0,0,0,0
tyo ranga ra mousami le man prasannta bhariyo.,0,0,0,0,0
aajako dinma khasi ko sukuti tajaa banaeko chha.,0,0,0,0,0
tyo phul haru le man sundar banaune garo chha.,0,0,0,0,0
tapai ko afnai sathi haru sanga ramailo guff garera man mitho banaune saknu hunchha.,0,0,0,0,0
tyo sajilo baneko khaja le man mitho banaune garo chha.,0,0,0,0,0
aajako khana mitho ra swadishto banaeko chha.,0,0,0,0,0
tapai ko gaun ko tara haru le man sundar banaune garo chha.,0,0,0,0,0
tyo karyakram ma janta ko hridaya ko satha liyera aayeko chhan.,0,0,0,0,0
aajako din ma man paryo.,0,0,0,0,0
tyo samachar le man prasannata bhariyo.,0,0,0,0,0
aajako khana ramro banaeko chha.,0,0,0,0,0
tapai ko afnai bacha haru le ramro grade payeko chhan.,0,0,0,0,0
tyo ghar ma sagun ko mahatwa ma gayeko chha.,0,0,0,0,0
dherai sajilo hune garo chha.,0,0,0,0,0
tyo karyakram ma khushi ko vatavaran hune garo chha.,0,0,0,0,0
aajako din ko hawa ramro chha.,0,0,0,0,0
tapai ko saathi haru le tapai lai hasaune garo chha.,0,0,0,0,0
tyo karyakram ma rajniti ko mudha ujjwala bhaye.,0,0,0,0,0
aajako khana masu tajaa banaeko chha.,0,0,0,0,0
masterpiece ho nirdeshan ra abhinay sabai atulya chan.,0,0,0,0,0
samaya bigreko chha.,0,0,0,0,0
kamradd ko bharosa chhaina.,0,0,0,0,0
bideshi rojgar haru kam chhaina.,0,0,0,0,0
prakriti ko sanrakshan nabhayeko chha.,0,0,0,0,0
niyam palan garna sakchhau.,0,0,0,0,0
sushikshya ko kami chha.,0,0,0,0,0
hamro swasthya bigreko chha.,0,0,0,0,0
rajniti ma bhrashtachar chha.,0,0,0,0,0
vyaktigat swatantra lai chheune chha.,0,0,0,0,0
nyayik system asahayog chha.,0,0,0,0,0
vyaktigat suraksha nabhayeko chha.,0,0,0,0,0
arthik samasya haru badhi rahi chha.,0,0,0,0,0
bhram afwa ra misinformation faila rahi chha.,0,0,0,0,0
nijee sampannata ka farak chhaina.,0,0,0,0,0
adhikar haru thaha chhaina.,0,0,0,0,0
swasthya sewa haru kam chhaina.,0,0,0,0,0
janta ko samriddhi ma kami chha.,0,0,0,0,0
shiksha ma bhiranta chha.,0,0,0,0,0
vyaktigat hakka haru nai khasi chhaina.,0,0,0,0,0
sankraman roga haru faili rahi chha.,0,0,0,0,0
berojgari badhi rahi chha.,0,0,0,0,0
samajik adhikar haru lai khyal nadeko chha.,0,0,0,0,0
aarthik bikas ra vikas nabhayeko chha.,0,0,0,0,0
dhoka tradiksan ra thagikata badhi rahi chha.,0,0,0,0,0
nyayik pranali ko laparwahi chha.,0,0,0,0,0
vyaktigat jiban ma kathinai chha.,0,0,0,0,0
prajatantra ma sashanik badlaav chhaina.,0,0,0,0,0
samriddhi ma anishchitata chha.,0,0,0,0,0
manushya ko adhikar haru nai chintan garinchaina.,0,0,0,0,0
vikas ma khandan chha.,0,0,0,0,0
swasthya sewa haru lagataar kami chhaina.,0,0,0,0,0
bideshi sthiti ma asurakshita chha.,0,0,0,0,0
bhugolik apda ko samriddhi chhaina.,0,0,0,0,0
samajik samriddhi ra nyay nabhayeko chha.,0,0,0,0,0
shiksha ko vyavastha badhi rahi chha.,0,0,0,0,0
arthik sashaktikaran ko kami chha.,0,0,0,0,0
manavadhikar haru ma laparwahi chha.,0,0,0,0,0
rashtra ma badhi rahi chha.,0,0,0,0,0
prakriti ma huna kharab prabhav garya chha.,0,0,0,0,0
vyaktigat sampannata ko kami chha.,0,0,0,0,0
swasthya sewa haru pani sampannata chhaina.,0,0,0,0,0
