comment_text,toxic,obscene,threat,insult,identity_hate
Prakriya ali pugena jhai laairaxa comsemcom pokhari banaisakepaxi fohor ra mato sanga surchith hune wala xahinthyo,0,0,0,0,0
Cocktail banauna lageko hun ra?,1,0,0,0,0
Yo Budweiser magnum bhanne beer ho tyo flop bhayeko karan ley yesto gareka hun 😂😂 macha kinney haru.,1,0,0,0,0
Macha pale huni raicha pokhari ma,0,0,0,0,0
"Aba yo pachhi jameen hallera bhukampa aaye Rajesh dai ko phone vibrate vako chai navannu.
",1,0,0,0,0
Ani yesle environment lai effect gardaina?,0,0,0,0,0
dai k vandai xan Nakharmauli haru,1,0,0,0,0
Purano video aileko sandharva maa mildaina post nagarda ramro,0,0,0,0,0
haina sachi ramro chha yar dubai jana... beautiful couple.. eyebrow haina poora face nai ramro chha ta. kt ko najar eyebrow ma paila gayechha. god bless them ❣️❣️❣️,0,0,0,0,0
Amilo piro pugena hola jathi lai,0,0,0,0,0
aile ko vanera sochlaan,0,0,0,0,0
sabaile nahereko huna sakxa,0,0,0,0,0
khas ma rabi le apil ko program chori gareka hun,1,0,0,1,0
Apil tripathi ko ni bhar chhaina hamro pasal ko paisa 24K aajhai tirya chhaina 2 barsa bhayo,1,0,0,1,0
theo pudkey ho,1,0,0,1,0
tesko kapal jharcha,1,0,0,0,0
theo kaley cha,1,0,0,0,0
theo gorey ho,1,0,0,0,0
kaley,1,0,0,0,0
gorey,1,0,0,0,0
tesko anuhar ramro chaina,1,0,0,1,0
tesko pet lageko cha,1,0,0,1,0
theo petu ho,1,0,0,1,0
theo lastai moto cha,1,0,0,1,0
teslai motey hatti vanda risaucha,1,0,0,1,0
theo motey hatti sala,1,0,0,1,0
motey,1,0,0,1,0
lutey haddi jasto cha tero jiyan,1,0,0,1,0
haddi vanda luto chas tah,1,0,0,1,0
amamaama kati luto hau yo mache tah,1,0,0,1,0
tesley antai herdae antai kura garcha,1,0,0,0,0
theo thedo cha,1,0,0,1,0
tesley kaan majjale sundaena,1,0,0,1,0
usley kaan sunna sakdaena majjale alik saro bolna parcha,1,0,0,1,0
hiya muji sunina hau alik saro bolana k,1,0,0,0,0
kati kich kich garna sakdo raxa masala yo,1,0,0,0,0
kich kich nagar hai,1,0,0,1,0
kich kich,1,0,0,1,0
"Yesto photo kina rakheko bro ?
",1,0,0,1,0
Muji haru Gadi ko k dosh yestai lai ho khukuri hannu parney mah vaye sidhai xinaldinthye,1,0,0,1,0
"Gadi chai kina paltaideko ta?
",1,0,0,0,0
MWbadi le suru gare hatya himsa le aba ugra roop lidai cha banki Jay hos kangress ani yamale ka jhole haru,1,0,1,0,0
Khaja khayara paisa firta Magda chakku haneko Rea ni ta sauji Lea aaba khaja khana pani dara mardo bhayo…,1,0,1,0,0
chakku hannu,1,0,1,0,0
kukuri le hannu,1,0,1,0,0
tesley kukuri le hanera manche maryo,1,0,1,0,0
chakku le pet ma hanera manche maryo,1,0,1,0,0
J garda pani banda hartal garera samasya ko samadhan hudaina murkha nepali janata,0,0,0,0,0
Lajjsaramghinijjatbeijjatkei ko khyal xa jasto lagxa aajhai iniharulai???,1,0,0,0,0
"
Hami po kharab taw yesto fohori harilai aajhai hi hi gardine garxau…hamile bNayeu inlai raja dosi hami ho🥲",1,0,0,1,0
"Kp muji kukur ho khate
",1,0,0,1,0
"Laharo aaudei xa paharo tharkidei xa bro. Hami dhairyata garam.
Samayasandarvik post ramro xa.",0,0,0,0,0
teti nagarya bhaye khad kaka samatidainathiyo bayan fernalagako bhanne halla chha,1,0,0,0,0
Handwriting teacher ko ni student ko pani eutai po raixa...wow coincidence?.,0,0,0,0,0
Treatment garna gako nai hoina India Lai dhanyabad vanna gako hun buda khoki lagxa pani India janu parne,0,0,0,1,0
"ne aaune vada bhattda leyo hola upachaar ta free ma hunxa rey ta
",0,0,0,1,0
Jail basera neta bhaka haru sabai jaso rajnitik andolan/ladai/mudda ma jail pareka hun.,0,0,0,1,0
Maobadi la chai singapur banayo ta??,1,0,0,1,0
Falnu ra chopalnu ma farak xani,1,0,0,0,0
Jatha Arrest garna ta parai jaos Chhoyo matrai vane Australia halinxa ek palta. Satta Damadol hunxa,1,0,0,1,0
Kehi khaysidaina esto birodh le,1,0,0,1,0
"Yo Jathi Lesbian Ho She Hate Man But Love Sex Means Lesbian Sex 😂

",1,1,0,1,0
"Jasto face testai kura garxe yar yo khati le ta??? Xeu na tupo ko kura garxe k khalko kura ho yo?? Kunai logic nai xaina ta

",1,0,0,1,0
Jaya nari ho ke radi vanne valu aru kura ma boldina jati bela pani sex kai matrai barema boleko hunxa kaila khai ta  lagxa thamel ko valu ta yai ho .,1,0,0,1,0
Thukka khateni tero Kal naako Timlai sex ko dherai pyasi rahexe Yo namarda YouTuber yes to pagalni ko enter view line thukka valuni,1,1,0,1,0
Kukur ko briye halne ho dd le. Kura sunda ta diju lesbian Justo lagyo. Anyway we respect your right to be yourself. But don't encourage to others.,1,1,0,1,0
Pap Ra dharma ko khyal rakhes didi manab bhayera danabko boli  nagarau aba tapai manchhe bhayera janmanu hunna  pasu pakkai hunchha,1,0,0,1,0
Kider se aate he ye log 😛😛🤣🤣hoina timro aama baba le bibah nagareko vaye ta janminthis 😡😍😛kuch vi kehi pani bolxi kukur ko birya chahinxa talai,1,1,0,1,0
"Desh ko yuwatilai doctor engineer scientists banaune kura gar na yr sala faltu gufff haner hunx sala tw   kutta sang chikauxes vne arulai ramro sallah de na

",1,0,0,0,0
"Pagal ni lai kina Sade giru gasari xodexau..yeslai pagal Thana ma lajau..yesko bholi Sunda mero dimag ma aago ballxa

",1,0,0,1,0
"Keta haru ni bihe pachi aru samparka rakhda huncha uso bhaye.. birya matra hoina thamel gaye ta keti ni kinna paincha..sex lai kun ruup ma lincha esle? Pariwarik dristikon ki byabasayik dristikon? Paagal..

",1,1,0,1,0
YO radi ko DIMAG xaina YESKO kura ley ajhai kt haru bigarne vayo yo bhaluley,1,0,0,1,1
manxe nai hoina yo ke sanga tulana garau,1,0,0,1,0
Tero bau sanga sut bau lai ta chineko holis ni,1,1,0,1,1
sabitri ji m Khali xu ni mero birye Linux hai kina ki m singel xu aahile sammn la,1,1,0,1,0
Thuka dd ghoda sanga gayra basnu ni ho kina samaj bigarnu hunxa,1,1,0,1,1
sano ma nikai thokai khako jasto..xa..🤣,1,1,0,1,1
Xakka vayerw ta kt ko sapana aunxa timilai ekpalta doctors lai dehkhau ..ani thik hunxau,1,1,0,1,1
Yeslai kasai kta lea na pucherw boulako ho yo ..,1,0,0,1,0
Adhikar mtra khojer vayan ni responsibilty ni lin paro ni..,0,0,0,0,0
sala ta baise ko bachcha pay sala,1,0,0,1,0
Teroo mathi ko kapal r tall ko kapal barabar x hola hai,1,0,0,1,0
Tero bau marisakya ho?? natra balatkari ko mudda lagaide..,1,1,1,1,1
Ta Chaka ho taro puti nai xaina,1,1,0,1,1
Patheghar bhayera k garxas kta ko biu navayesi kasari aama banxas,1,1,0,1,1
Yo khateni lai xito vanda xito desh nikala garnu parxa,1,0,0,1,1
Yo machickne pagalko interview line po pagalnai ho ..,1,1,0,1,1
Terii Aaamale pani Taiile jasata Bolera Lesbiann banideko vaye Tyo Budii laaii AAja yesti Muduli le diyeko Tenson baata ta mukta Hunethiin niBichara Thulo paap garki Rahixan sabitri ko Babaa ra Aamale.,1,1,0,1,1
baba,0,0,0,0,0
aama,0,0,0,0,0
buda,0,0,0,0,0
budi,0,0,0,0,0
sriman,0,0,0,0,0
srimati,0,0,0,0,0
logne,0,0,0,0,0
suwasni,0,0,0,0,0
sasu,0,0,0,0,0
sasuama,0,0,0,0,0
sasura,0,0,0,0,0
sasuraba,0,0,0,0,0
salo,0,0,0,0,0
sali,0,0,0,0,0
dada,0,0,0,0,0
didi,0,0,0,0,0
bahini,0,0,0,0,0
dai,0,0,0,0,0
bhai,0,0,0,0,0
Pseudo feminist xan jasle ta nangai aako ho nangai basda k hunxa samma vanna vyaulan.,1,0,0,1,1
"ta aama baanna saxesh kaka sanga youn samparka garera pani tara taiile payeko ta jastaii muduli xori janme paxi ""Maamy meroBaaba khoii.palo gharki sunitalaii ta usko baba le bike school baata liyra aauxa mero Baba ko Naam ke Ho? ani Malaii pani school sakiye paxi Bike liyera liina aauunu vannu na Plz. xori ko Aagraha laii kasari samadhaan gaexess Ra xori laaii tero Baba ko Naam ""TestTube"" ho vanxesh....

",1,1,0,1,1
"Kati Ghar ma aago lagi sakyo hola hai waha ko kura ley ta 😂😂😂😂😂 jai nari ji Janus Santa hunus Kritan garnus boju. Bya garena bhaney chai yo haal huncha hai 😂😂😂

",1,0,0,1,0
sabailai thaa vako kuro educate garda ramro but bolna parni dekhauna parni k kati ho tesko limitation xaina j gardiye ni j boldiye ni vayo,1,0,0,1,0
Kei vanyo vane aafailai gaaro xa hait,0,0,0,0,0
chup muji dari,1,0,0,1,0
kera jasto kura nagar,1,0,0,1,0
ramro sanga gar,0,0,0,0,0
aru k cha kbr,0,0,0,0,0
khana khayes,0,0,0,0,0
k gardai basxas,0,0,0,0,0
herke lai alik samja hai,0,0,0,0,0
Timro soch ta janawaor ko jastoo xa bujna nasaknii timi,1,0,0,1,0
muji ko geda futauxu ma,1,1,0,1,0
lastai hero huna khojcha,1,0,0,1,0
kura ni alik bujne khalko garnu nik ho k,0,0,0,1,0
kha k ho k ho bujnai sakina maile ta,0,0,0,0,0
kasko kura patyau nu,0,0,0,0,0
Tyo Raat yesko Bau raksi khayera batomai suteko vaye yo dekhnuparthena,1,0,0,1,0
Hoina hau yeti derai bejat Vaya paxi Pani kasari mukh dekhayera hideko hola samaj ma xya🙄🙄😏😡ma vako Vaya tw marisakthe yo chai kin bachirako hola,1,0,0,1,1
bro timle Pani pautar dhasera hinxau ho,1,0,0,1,0
Yo Xakka Lesbian Lai herdai Ris Uthxa,1,1,0,1,1
Yati ni hekka rakhnus yo Baini jastai tiharu ka ghar ma ni dede Baini holan Kati auta cheli khedo khaneko y,1,0,0,1,0
Xi sugurko jangli jst kanne kt t beglai po hunx🖕🖕🖕🖕🖕,1,0,0,1,1
sabai pagal jassta chan kura nai bujdina ma ta,1,0,0,1,1
Boob dwkhaa ta doggy style ma chikxu,1,1,1,1,1
koi koi ta ramro manche ni hunchan hola ni,0,0,0,0,0
Paul laee phasaune Ani ramaune,1,0,0,1,0
kaha bata sardai xas text haru,1,0,0,1,0
k ho yesko source bhan ,0,0,0,0,0
daju tapai ko lastai maya lagxa,0,0,0,0,0
youtube ma cha hau gali haru sabitra dd ko lagi,1,0,0,1,0
masta majja auney raxa jhati lai gali gareko herda,1,0,0,1,0
Pheri jawani aayo bachi lai pal bhanda bisalu ma xu,1,1,0,1,0
Akhir yo 10 lakh vanya k ho sabaile 10 matra vanxan kosailai thaxa vane vanumna,0,0,0,0,0
youtube comment herdai chas ,0,0,0,0,0
hahha maj aaune raixa ta youtube video herna ta,0,0,0,0,0
ko ho sabita bhanya tei jay nari ki ko ho,0,0,0,0,0
tyo ta khattam kti ho ne kasai le ni man paraudina ,1,0,0,1,0
Valu,1,1,0,1,1
ahh tehi bhara tah tesko ma gali dherai hunxata,1,0,0,0,0
"Bhalu Vanda Kam xaina
",1,1,0,1,1
mrr ma pani khole haru lai daro galo dekho huncha ni,1,0,0,0,0
good luck rabi sir,0,0,0,0,0
paila tyo manche pani ramrai lagtheyo aile t aafnu alsi rang dekhyayo,0,0,0,0,0
ramro comment ta kasko ma pani hudiana hola,0,0,0,0,0
ramro mache ta sansar mai chainan jasto cha,0,0,0,0,0
ravi dai pani khattam nai raicha,1,0,0,1,0
maile ta tyo bata dherai ash garya theya ni ,0,0,0,0,0
"Rip.valuni.10.lak
",1,1,1,1,1
ramro tah jatini paencha k,0,0,0,0,0
oe,0,0,0,0,0
hm,0,0,0,0,0
10 lakh sanao kura ho Paul sahaa ko kariar purai bigarara ma sali rRandii,1,0,0,1,1
k cha kta kti ho hal khabar,0,0,0,0,0
garo bhayo bhane malai bhana ma sahayog garchu,0,0,0,0,0
Yo bhalulea desh ko samaj bigareko cha yeslaye desh nikala garnu parcha samaj bigarcha yo bhalulea.,1,0,1,1,0
Thuka tero thopada rip,1,0,0,1,0
Giddha haru jati karaudai udxan udna deu baini ykdin galera vuema jharne xan ..,0,0,0,0,0
Paul lai fhasais thik xa bachis paulo dybala lai fasako bhaye ghar mai ayera katxu talai bujis kaso Suresh Gotame,1,0,0,1,1
Mah ta same chudel jastai dekhyeko same same vayera ho kya,1,0,0,1,1
Mero jathaa za yo vandaa raamro randiii,1,1,0,1,1
Sukauna rakheko gundruk kaha gayo vanekotw naniko tauko ma po gayera tasseko ,1,0,0,1,0
"thukka veda haru timi commet ghar ma didi boini xoainan tuharu haru
",1,0,0,0,0
Jonny sin ko co actress ,1,0,0,1,1
"Badarni jhai dekhiyeki chheu ..
Maile boleko xoin dhatera ",1,0,0,1,1
Mistakenly Nepal maa janmexau ... Africa maa janminu parni ho,1,0,0,1,1
10 lakh paisa Sakyo Kee xa dd ab offer ayo vane jau 40 lakh pauxou hai kanya jali daro banaudoii gara,1,0,0,1,1
thukka tapae ko comment alikati pani laj lagena yesto comment garda manxay hoki janawor ho tapae Aru lae judge garni who are you? ,1,0,0,1,0
mukh samalerw bolnus,1,0,1,1,0
k ko 10 lakh vai temlay Deko horw tesai kina 10 lakh vaneko mukh samalerw bolni garw ki ghrma baba aamale k bolni k nabolni sikaunu vako xaina rw laj lagdaina alikati pani yesari Aru lae judge garda,1,0,0,1,0
mukha ta samikxey jasta nalayak kaputra le samalnu parne ho,1,0,0,1,0
Koi pani hainan euta berojgar hun..... Mayor le office naaija vanda ni jabarjasti jaile janxan abha sathi lai hatauna ni sakdainan mayor le,0,0,0,0,0
Je sukai hos na yr kina chaso hamlai .. Je vaye ni ktm ko bare maa ramro sochne manxe ho,0,0,0,0,0
tah ramro ramro word khoj ma naramro naramro khojchu,0,0,0,0,0
ahh  nepal ma yastai fatha harko raaj cha,1,0,0,1,0
k saro janne hunchan aja bholi bhura bhuri haru,1,0,0,1,0
sabai jana neta huna khojchan,0,0,0,0,0
jhapalish le naya geet nikalesha ta ,0,0,0,0,0
tyape haru ni k k garchan yar,0,0,0,1,0
ramro word ta sochnai na sakine raicha ,0,0,0,0,0
dai haru lastai hancy chan hamro tera,0,0,0,0,0
manche haru ko sochai ramro huddai gako cha,0,0,0,0,0
dherai jana le mai sahayog garya theya,0,0,0,0,0
jindagi ma ma tyo dai lai birsena sakdina lastai dami ,0,0,0,0,0
tyo daya hang rai ko mavie kasto ramro huncha,0,0,0,0,0
rai ko choro bhaye ni movie chai ramro ani khelca keto le,0,0,0,0,0
nepali movie haru pani ramro hudai gako chan aja bholi,0,0,0,0,0
samjida pani desh ko dherai maya LAGCHA,0,0,0,0,0
bidesh tera ta dherai nai dukha grnau parcha bhanne sunya ho,0,0,0,0,0
khai aba herum bidesh ma kasto manche haru baschan kasta manche haru hunchan,0,0,0,0,0
sabai jan sabai tera ramro hunchan bhanne ni chaina ni,0,0,0,0,0
tara malai dari chai manche dami lagcha,0,0,0,0,0
maile jhut pani bolya haina ,0,0,0,0,0
yo desh ta neta haru le matra bigareka hun,0,0,0,1,0
yo ghadi malai saachikehi suhaaucha . ma yslaai kharid garnechu.:),0,0,0,0,0
Gagan Thapa KO Bhasan matra Mitho!! Tapai le Nepali Congress bhata chance pauxa Jasto malai chai lagena !!!,0,0,0,0,0
Aru tha xaina 18 umer pugya paxi iphone Dina vanyako na bhulnu ,0,0,0,0,0
Gagan ji ma tapaiko parti thiena tara ajavanda char barsa aghi auta kam liyeara gayeko thiye malai kunpartiko vanera nasodhi uviyekai thaubata phongaridinuvayo .Ma jun parti mathiye aru partiko manchhe ko kam gardnuparyo vannagako vaye hamropartiko ho?vanera sodhnthyo wa malai.sangkako gherama rakhinthyo .Atah tapai pm baneko vaye sabai.nepaliko hunuhunthyo. K garu mero basko bat vaye vote dina hunthyo tarapani tapaiko himmat sarahaniya chha.palo jarur aunachha best of luck.,1,0,0,1,0
"Mantri sangsad le yesto statement dina laaj manna parne haina? .
Khulera nam bhanna nasakne..na karwahi garna sakne ..diye bhayo ta rajinama.. kina dummy bani basnu. Yesta lai ajha emotional support dinchan. Sab manche ullu banaune kam",0,0,0,1,0
"Yesko pani guff matrai badi vo
Mantri vaisakeko manxe khuru khuru kam gare vo ni",1,0,0,1,0
"Ko ho chai vanna nasakne gaf matra badhi dine
",1,0,0,1,0
"Recondition mai janus bro maile lina khojeko thiye tara tapaile recondition ley 60 dinxa aleli faida ko lagi po 70 k mageko vannu vayo
Mrr vanera recondition ma dine vanda mahago magnu hunxa vane mrr daju bhai vaneko k kam lagyo
50 k dinxu hunxa vane ahile nai",0,0,0,0,0
Chhutti haruma maile ghar jada pani masti garchhu.,0,0,0,0,0
Taja ful haru herera man khusi hunchha.,0,0,0,0,0
Bishwako sundar sthan haru herera man ramailo hunchha.,0,0,0,0,0
Thandi mausam ma coffee pina hamro laagi raamro hunchha.,0,0,0,0,0
Gaun haruma logne kura haru sunera man purnima hunchha.,0,0,0,0,0
Ghar ma sathi haru ko sangai bhoj ma khana khane din ramailo hunchha.,0,0,0,0,0
Sano kura haru le man halka halcha jiwanko aaram bhako lagcha.,0,0,0,0,0
Mitra haru sanga kura garchha jindagi ko ananda badhi hunchha.,0,0,0,0,0
Saajha gari khana khayepachi khushi lagchha.,0,0,0,0,0
Pani ko ta chiso pani bho ra pani peene man lagchha.,0,0,0,0,0
Aama ko hatho ko khaaja khayepachi man khushi lagchha.,0,0,0,0,0
Chiso hawa ma ghumi ghumi basna ramailo lagchha.,0,0,0,0,0
Subha saijma chia pina ra ramro lagchha.,0,0,0,0,0
Bazar gayera nai rahar ra kharidari garna hamro laagi majja ko kaam hunchha.,0,0,0,0,0
Raatko churot hamro laagi swadishto hunchha.,1,0,0,0,0
Kt haru ko hasera man purnima hunchha.,0,0,0,0,0
Mitra haru sanga coffee khayepachi kura garera samaya bitayepachi ramailo lagchha.,0,0,0,0,0
Ghar ma mitho khushbu phailaunu ko lagi ful haru kinna ramro hunchha.,0,0,0,0,0
Hami nepali haru ko sajilo bhasha ra sabai bata nai chaso lagchha.,0,0,0,0,0
Ajkal khal khana majboori lagchha.,0,0,0,0,0
Ghar ko kaam lai pura na garna le man dukhi hunchha.,0,0,0,0,0
Ghar ko jhagda haru ramro hune chhaina.,0,0,0,0,0
Dhulo ra gadi dhulai le khane samasya badaune gari parchha.,0,0,0,0,0
Gaadi ma bato traffic le samay kharab garchha.,0,0,0,0,0
Nagrikta kaam garna paisa lageko hunchha jharna napugera nagrikta pane hunchha.,0,0,0,0,0
Tyo khatra ko matra sanga rakhera jeetne hunchha jitauna painna.,0,0,0,0,0
Prasna haru le khutta ko manakadhikar lai,0,0,0,0,0
Thulo bazar ko maal ko daam le kharcha badhaune gariraheko chha.,0,0,0,0,0
Kaam le samay lagchha aru sanga samaya bitaune gariraheko chha.,0,0,0,0,0
Dhunga ra dhulo le saans lagne samasya badhaune gariraheko chha.,0,0,0,0,0
Mausam ko bairagnata le man dukhi garchha.,0,0,0,0,0
Saphai na hune talaab ra bato le pradushan badhaune gariraheko chha.,0,0,0,0,0
Khojeko saman na payepachi dukha lagchha.,0,0,0,0,0
Samajik samasya harule man huna sakchha.,0,0,0,0,0
Narako chhata haru le samay kharab garchha.,0,0,0,0,0
Dhukuti haruma kaam le samay vaya chha.,0,0,0,0,0
Dherai kaam bhari hune le man thakne gari parchha.,0,0,0,0,0
Internet ko dukha harule man dukhi banaune gariraheko chha.,0,0,0,0,0
Paisa na hune le kharcha na garna sakne gari parchha.,0,0,0,0,0
Afnai dukha harule aruko dukha le man dukhi banaune gariraheko chha.,0,0,0,0,0
Bidesh ma basne parai ko katha sunepachi man dukhi hunchha.,0,0,0,0,0
Sahi saphai na bhayera khana khayepachi man lagchha.,0,0,0,0,0
Tyo samasya ko samadhan huna sakdina dukha lagchha.,0,0,0,0,0
Khojeko manche ra saman na payepachi samay ra paisa waste hune gari parchha.,0,0,0,0,0
Gadi ra bato le samay kharab garchha.,0,0,0,0,0
Pani ko samasya le man dukhi garchha.,0,0,0,0,0
Sadakma chara gadi hune samasya chha.,0,0,0,0,0
Nepali bhasha ko upayog na garna sakne gari parchha.,0,0,0,0,0
Khojeko manche ko sathi haru sanga bhram ra samasya hune gari parchha.,0,0,0,0,0
Samajik bhedbhav ra anyaya le man dukhi garchha.,0,0,0,0,0
Dherai kaam bhari hune le swasthya ko samasya hune gari parchha.,0,0,0,0,0
Khana khayepachi pacheko samasya hune gari parchha.,0,0,0,0,0
Bideshi haruma dhoka hune gari parchha.,0,0,0,0,0
Paisa ko samasya le man dukhi garchha.,0,0,0,0,0
Chiso mausam ma pani ko samasya hune gari parchha.,0,0,0,0,0
Bideshi haruma bhram hune gari parchha.,0,0,0,0,0
Gharelu samasya harule man dukhi garchha.,0,0,0,0,0
Narako garmi le man dukhi garchha.,0,0,0,0,0
Khojeko saman le pacheko thau na hune gari parchha.,0,0,0,0,0
Nagrikta ra sarakar le man dukhi garchha.,0,0,0,0,0
Ghar ko kaam harule man dukhi banaune gari parchha.,0,0,0,0,0
Raato bato le samay kharab garchha.,0,0,0,0,0
Saphai na hune talaab ra bato le pradushan badhaune gariraheko chha.,0,0,0,0,0
Ghar ko kharcha badhaune gariraheko chha.,0,0,0,0,0
Samajik samasya harule man dukhi banaune gariraheko chha.,0,0,0,0,0
Khojeko saman na payepachi dukha lagchha.,0,0,0,0,0
Bideshi haruma bhram hune gariraheko chha.,0,0,0,0,0
Internet ko dukha harule man dukhi banaune gariraheko chha.,0,0,0,0,0
Dhanyabad tapai sanga kura garchhu.,0,0,0,0,0
Ramro sanga khana banayeko khana mitho chha.,0,0,0,0,0
Tapai ko ghar kasto chha? Khushi lagyo bhane.,0,0,0,0,0
Tyo ghatna ma tapai lai kasto lagyo?,0,0,0,0,0
Aajako din kasto chha?,0,0,0,0,0
Dherai samaya dekhi bhetaune na bhayeko manche lai pani aaj bhetaune saka.,0,0,0,0,0
T dhilo chha.,0,0,0,0,0
Aajako sabha ko pratinidhi le ramro bhasan diyeko chha.,0,0,0,0,0
Aajako raat mitho swapna hune garo chha.,0,0,0,0,0
Tyo sangit ra geet dherai man parne chha.,0,0,0,0,0
Tapai ko ani tapai ko kutumb ko swasthya ra sukha ko lagi sadhai subhakamana.,0,0,0,0,0
Tyo karyakram le man majbut banaune garo chha.,0,0,0,0,0
Dherai bhanda dherai manche tyo karyakram ma aayeko chhan.,0,0,0,0,0
Ghar ko masu tajaa chha.,0,0,0,0,0
Dherai ramailo hune garo chha.,0,0,0,0,0
Tyo katha padhna man pareko chha.,0,0,0,0,0
Aajako din ma dherai kaam bhayeko chha.,0,0,0,0,0
Aaj ko khana dherai mitho banaeko chha.,0,0,0,0,0
Tyo kavi ra kabita dherai man parne chha.,0,0,0,0,0
Tapai ko karyakramma aayeko sangeet le man mitho banaune garo chha.,0,0,0,0,0
Aajako samaaj ra rajniti ko lagi ramro din chha.,0,0,0,0,0
Ghar ko banaune kaam saphal bhayo.,0,0,0,0,0
Tyo chiso mausam ma pani ko samasya hune garo chha tara tapai ko sathi haru sanga kura garera man mitho banauna saknu hunchha.,0,0,0,0,0
Tyo gaun ko darbaar le man majja leyo.,0,0,0,0,0
Dherai manche tyo karyakram ma aayeko chhan.,0,0,0,0,0
Tapai ko afnai sathi haru sanga samaya bitaune ma man paryo.,0,0,0,0,0
Aajako khana dherai swadishto chha.,0,0,0,0,0
Tyo karyakram ma samajik sandarbhako mudda haru ujjwala bhaye.,0,0,0,0,0
Aajako din ramro chha.,0,0,0,0,0
Tapai ko manchhe le tapai ko sahayog ma aayeko chha.,0,0,0,0,0
Tyo ranga ra mousami le man prasannta bhariyo.,0,0,0,0,0
Aajako dinma khasi ko sukuti tajaa banaeko chha.,0,0,0,0,0
Tyo phul haru le man sundar banaune garo chha.,0,0,0,0,0
Tapai ko afnai sathi haru sanga ramailo guff garera man mitho banaune saknu hunchha.,0,0,0,0,0
Tyo sajilo baneko khaja le man mitho banaune garo chha.,0,0,0,0,0
Aajako khana mitho ra swadishto banaeko chha.,0,0,0,0,0
Tapai ko gaun ko tara haru le man sundar banaune garo chha.,0,0,0,0,0
Tyo karyakram ma janta ko hridaya ko satha liyera aayeko chhan.,0,0,0,0,0
Aajako din ma man paryo.,0,0,0,0,0
Tyo samachar le man prasannata bhariyo.,0,0,0,0,0
Aajako khana ramro banaeko chha.,0,0,0,0,0
Tapai ko afnai bacha haru le ramro grade payeko chhan.,0,0,0,0,0
Tyo ghar ma sagun ko mahatwa ma gayeko chha.,0,0,0,0,0
Dherai sajilo hune garo chha.,0,0,0,0,0
Tyo karyakram ma khushi ko vatavaran hune garo chha.,0,0,0,0,0
Aajako din ko hawa ramro chha.,0,0,0,0,0
Tapai ko saathi haru le tapai lai hasaune garo chha.,0,0,0,0,0
Tyo karyakram ma rajniti ko mudha ujjwala bhaye.,0,0,0,0,0
Aajako khana masu tajaa banaeko chha.,0,0,0,0,0
masterpiece ho nirdeshan ra abhinay sabai atulya chan.,0,0,0,0,0
Samaya bigreko chha.,0,0,0,0,0
Kamradd ko bharosa chhaina.,0,0,0,0,0
Bideshi rojgar haru kam chhaina.,0,0,0,0,0
Prakriti ko sanrakshan nabhayeko chha.,0,0,0,0,0
Niyam palan garna sakchhau.,0,0,0,0,0
Sushikshya ko kami chha.,0,0,0,0,0
Hamro swasthya bigreko chha.,0,0,0,0,0
Rajniti ma bhrashtachar chha.,0,0,0,0,0
Vyaktigat swatantra lai chheune chha.,0,0,0,0,0
Nyayik system asahayog chha.,0,0,0,0,0
Vyaktigat suraksha nabhayeko chha.,0,0,0,0,0
Arthik samasya haru badhi rahi chha.,0,0,0,0,0
Bhram afwa ra misinformation faila rahi chha.,0,0,0,0,0
Nijee sampannata ka farak chhaina.,0,0,0,0,0
Adhikar haru thaha chhaina.,0,0,0,0,0
Swasthya sewa haru kam chhaina.,0,0,0,0,0
Janta ko samriddhi ma kami chha.,0,0,0,0,0
Shiksha ma bhiranta chha.,0,0,0,0,0
Vyaktigat hakka haru nai khasi chhaina.,0,0,0,0,0
Sankraman roga haru faili rahi chha.,0,0,0,0,0
